country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Cyprus,CY,CYP,196,Proportion of population using safely managed drinking water services,2010,97.66454779635507,Total,,%,,,,Total
Cyprus,CY,CYP,196,Proportion of population using safely managed drinking water services,2011,97.92428295640883,Total,,%,,,,Total
Cyprus,CY,CYP,196,Proportion of population using safely managed drinking water services,2012,98.18399666399968,Total,,%,,,,Total
Cyprus,CY,CYP,196,Proportion of population using safely managed drinking water services,2013,98.44365335934124,Total,,%,,,,Total
Cyprus,CY,CYP,196,Proportion of population using safely managed drinking water services,2014,98.7032591582429,Total,,%,,,,Total
Cyprus,CY,CYP,196,Proportion of population using safely managed drinking water services,2015,98.96281415382219,Total,,%,,,,Total
Cyprus,CY,CYP,196,Proportion of population using safely managed drinking water services,2016,99.22230525352761,Total,,%,,,,Total
Cyprus,CY,CYP,196,Proportion of population using safely managed drinking water services,2017,99.48174563326833,Total,,%,,,,Total
Cyprus,CY,CYP,196,Proportion of population using safely managed drinking water services,2018,99.74111380089101,Total,,%,,,,Total
Cyprus,CY,CYP,196,Proportion of population using safely managed drinking water services,2019,99.76519236317922,Total,,%,,,,Total
Cyprus,CY,CYP,196,Proportion of population using safely managed drinking water services,2020,99.7651721581168,Total,,%,,,,Total
Cyprus,CY,CYP,196,Proportion of population using safely managed drinking water services,2021,99.76513247681558,Total,,%,,,,Total
Cyprus,CY,CYP,196,Proportion of population using safely managed drinking water services,2022,99.76506273522055,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2000,96.32185978102501,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2001,96.31792188500594,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2002,96.435829369237,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2003,96.55407082031597,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2004,96.67268536962487,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2005,96.79166693492741,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2006,96.91102064026789,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2007,97.0307252765234,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2008,97.15082661699122,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2009,97.27128487743964,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2010,97.39212852555643,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2011,97.51333697240904,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2012,97.63557319961193,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2013,97.7582259753032,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2014,97.88044305006808,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2015,97.88072534736678,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2016,97.88100085460944,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2017,97.88131355887435,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2018,97.88166190404188,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2019,97.88204832192567,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2020,97.8824671997283,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2021,97.88292554524351,Total,,%,,,,Total
Czech Republic,CZ,CZE,203,Proportion of population using safely managed drinking water services,2022,97.88341162688056,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2000,23.08665542366304,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2001,23.56304859321497,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2002,24.00674222839431,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2003,24.08592991661575,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2004,24.16487083319699,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2005,24.24292253244835,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2006,24.32050975423012,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2007,24.39763102629854,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2008,24.47428522369511,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2009,24.55005121612425,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2010,24.62534545154685,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2011,24.70016677906403,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2012,28.73757098033759,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2013,31.50568130673254,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2014,33.25077942115752,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2015,35.01074784438832,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2016,36.78547555056362,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2017,38.57546438303215,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2018,40.3810137249807,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2019,42.15154507582957,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2020,43.64164061737663,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2021,43.76645789604645,Total,,%,,,,Total
Ivory Coast,CI,CIV,384,Proportion of population using safely managed drinking water services,2022,43.89215525553978,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2000,68.99947015322135,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2001,69.01834830436974,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2002,69.03723122902592,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2003,69.05587198019468,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2004,69.0363169907307,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2005,68.82840223853866,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2006,68.62117072382293,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2007,68.41413248681907,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2008,68.20753035303859,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2009,68.02087261235572,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2010,67.84200034801937,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2011,67.6636236798997,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2012,67.48651516703811,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2013,67.31015844176875,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2014,67.13480555170425,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2015,66.96019211925066,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2016,66.79067236748473,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2017,66.62582249786691,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2018,66.46602830828711,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2019,66.31140898222374,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2020,66.38089703291197,Total,,%,,,,Total
"Korea, Democratic People's Republic of",KP,PRK,408,Proportion of population using safely managed drinking water services,2021,66.45431944908988,Total,,%,,,,Total
